Customer ID,Category,Purchase Amount (USD),Review Rating,Discount Applied,Frequency of Purchases,Cluster
2191,Accessories,75,4.6,No,Annually,0
2192,Clothing,69,3.8,No,Bi-Weekly,2
2193,Accessories,35,3.2,No,Monthly,1
2194,Clothing,78,5.0,No,Monthly,0
2195,Clothing,29,3.5,No,Quarterly,1
2196,Clothing,62,3.7,No,Monthly,2
2197,Clothing,58,4.8,No,Weekly,2
2198,Footwear,88,3.7,No,Monthly,0
2199,Accessories,80,3.5,No,Monthly,0
2200,Accessories,47,4.9,No,Monthly,2
2201,Accessories,51,4.7,No,Every 3 Months,2
2202,Clothing,25,4.9,No,Annually,1
2203,Clothing,36,4.3,No,Weekly,1
2204,Clothing,79,3.1,No,Quarterly,0
2205,Clothing,41,3.4,No,Monthly,1
2206,Clothing,68,2.7,No,Weekly,2
2207,Footwear,51,2.6,No,Fortnightly,2
2208,Accessories,38,2.9,No,Annually,1
2209,Accessories,46,2.7,No,Monthly,1
2210,Footwear,20,4.5,No,Quarterly,1
2211,Accessories,25,3.1,No,Fortnightly,1
2212,Clothing,89,3.2,No,Every 3 Months,0
2213,Clothing,77,3.3,No,Quarterly,0
2214,Accessories,94,2.9,No,Quarterly,0
2215,Accessories,100,4.1,No,Weekly,0
2216,Footwear,96,2.7,No,Fortnightly,0
2217,Clothing,36,4.0,No,Bi-Weekly,1
2218,Accessories,27,2.6,No,Fortnightly,1
2219,Accessories,67,3.5,No,Quarterly,2
2220,Clothing,91,2.8,No,Fortnightly,0
2221,Accessories,62,4.5,No,Annually,2
2222,Clothing,88,3.0,No,Annually,0
2223,Clothing,66,4.4,No,Weekly,2
2224,Footwear,65,4.7,No,Quarterly,2
2225,Accessories,25,4.3,No,Quarterly,1
2226,Accessories,64,4.8,No,Annually,2
2227,Clothing,72,4.8,No,Annually,2
2228,Accessories,74,4.4,No,Fortnightly,2
2229,Accessories,50,3.7,No,Weekly,2
2230,Clothing,97,3.9,No,Monthly,0
2231,Footwear,36,3.8,No,Fortnightly,1
2232,Outerwear,49,4.1,No,Weekly,2
2233,Footwear,64,4.0,No,Fortnightly,2
2234,Clothing,31,4.5,No,Monthly,1
2235,Footwear,66,4.0,No,Weekly,2
2236,Clothing,82,4.5,No,Annually,0
2237,Clothing,88,2.7,No,Fortnightly,0
2238,Footwear,34,3.8,No,Every 3 Months,1
2239,Footwear,84,3.8,No,Weekly,0
2240,Accessories,96,3.8,No,Every 3 Months,0
2241,Footwear,71,4.3,No,Every 3 Months,2
2242,Outerwear,77,3.5,No,Bi-Weekly,0
2243,Clothing,66,3.8,No,Bi-Weekly,2
2244,Clothing,21,3.7,No,Annually,1
2245,Clothing,37,4.8,No,Annually,1
2246,Clothing,90,4.9,No,Fortnightly,0
2247,Outerwear,96,4.3,No,Every 3 Months,0
2248,Accessories,37,4.4,No,Annually,1
2249,Clothing,66,3.4,No,Fortnightly,2
2250,Accessories,45,4.3,No,Weekly,1
2251,Footwear,89,4.6,No,Weekly,0
2252,Footwear,94,3.8,No,Monthly,0
2253,Footwear,96,3.9,No,Annually,0
2254,Clothing,31,2.6,No,Monthly,1
2255,Accessories,79,4.2,No,Every 3 Months,0
2256,Outerwear,39,4.6,No,Quarterly,1
2257,Clothing,22,5.0,No,Quarterly,1
2258,Clothing,32,4.2,No,Annually,1
2259,Clothing,71,4.3,No,Every 3 Months,2
2260,Clothing,96,3.3,No,Annually,0
2261,Accessories,82,4.9,No,Quarterly,0
2262,Accessories,76,4.4,No,Fortnightly,0
2263,Accessories,22,3.1,No,Monthly,1
2264,Accessories,40,3.5,No,Quarterly,1
2265,Accessories,92,3.9,No,Monthly,0
2266,Outerwear,94,3.9,No,Quarterly,0
2267,Clothing,44,4.3,No,Weekly,1
2268,Accessories,49,3.8,No,Weekly,2
2269,Clothing,26,2.7,No,Monthly,1
2270,Clothing,38,4.4,No,Annually,1
2271,Clothing,72,3.5,No,Weekly,2
2272,Clothing,99,3.4,No,Quarterly,0
2273,Outerwear,38,4.0,No,Monthly,1
2274,Outerwear,96,4.8,No,Bi-Weekly,0
2275,Clothing,27,4.5,No,Fortnightly,1
2276,Clothing,24,4.4,No,Weekly,1
2277,Clothing,82,4.1,No,Weekly,0
2278,Accessories,56,4.6,No,Quarterly,2
2279,Accessories,25,3.8,No,Every 3 Months,1
2280,Footwear,67,2.9,No,Quarterly,2
2281,Footwear,21,2.8,No,Fortnightly,1
2282,Clothing,27,3.0,No,Annually,1
2283,Footwear,97,4.2,No,Annually,0
2284,Accessories,45,4.1,No,Fortnightly,1
2285,Clothing,63,4.1,No,Annually,2
2286,Accessories,100,4.6,No,Every 3 Months,0
2287,Clothing,38,2.5,No,Quarterly,1
2288,Clothing,45,3.0,No,Annually,1
2289,Accessories,91,3.8,No,Weekly,0
2290,Clothing,82,4.1,No,Weekly,0
2291,Footwear,48,3.3,No,Quarterly,2
2292,Outerwear,30,5.0,No,Quarterly,1
2293,Clothing,34,3.8,No,Monthly,1
2294,Clothing,68,3.3,No,Every 3 Months,2
2295,Accessories,95,5.0,No,Annually,0
2296,Accessories,22,2.9,No,Quarterly,1
2297,Accessories,88,2.5,No,Every 3 Months,0
2298,Clothing,83,4.7,No,Quarterly,0
2299,Accessories,87,2.9,No,Every 3 Months,0
2300,Outerwear,57,3.7,No,Every 3 Months,2
2301,Outerwear,88,4.4,No,Monthly,0
2302,Clothing,20,2.9,No,Annually,1
2303,Accessories,39,3.6,No,Monthly,1
2304,Accessories,71,4.8,No,Fortnightly,2
2305,Clothing,73,4.7,No,Fortnightly,2
2306,Accessories,63,2.6,No,Weekly,2
2307,Accessories,78,3.4,No,Bi-Weekly,0
2308,Clothing,96,3.5,No,Annually,0
2309,Accessories,81,3.4,No,Quarterly,0
2310,Clothing,95,5.0,No,Quarterly,0
2311,Accessories,68,4.6,No,Monthly,2
2312,Footwear,28,4.8,No,Every 3 Months,1
2313,Clothing,30,3.7,No,Every 3 Months,1
2314,Clothing,31,4.7,No,Fortnightly,1
2315,Accessories,95,4.4,No,Every 3 Months,0
2316,Clothing,79,3.5,No,Quarterly,0
2317,Footwear,39,3.8,No,Annually,1
2318,Outerwear,34,4.7,No,Monthly,1
2319,Clothing,28,3.1,No,Annually,1
2320,Footwear,38,5.0,No,Monthly,1
2321,Footwear,55,3.7,No,Every 3 Months,2
2322,Footwear,31,3.0,No,Fortnightly,1
2323,Outerwear,84,4.5,No,Fortnightly,0
2324,Accessories,93,4.7,No,Monthly,0
2325,Outerwear,28,3.5,No,Annually,1
2326,Footwear,55,4.4,No,Weekly,2
2327,Clothing,63,2.6,No,Annually,2
2328,Clothing,94,4.2,No,Bi-Weekly,0
2329,Clothing,36,2.6,No,Bi-Weekly,1
2330,Accessories,97,4.8,No,Annually,0
2331,Accessories,63,2.9,No,Every 3 Months,2
2332,Accessories,77,4.3,No,Bi-Weekly,0
2333,Accessories,53,2.6,No,Monthly,2
2334,Clothing,77,3.8,No,Every 3 Months,0
2335,Footwear,79,4.2,No,Monthly,0
2336,Outerwear,37,3.9,No,Fortnightly,1
2337,Accessories,94,3.1,No,Weekly,0
2338,Footwear,76,3.6,No,Annually,0
2339,Footwear,68,4.0,No,Quarterly,2
2340,Clothing,65,3.4,No,Quarterly,2
2341,Clothing,24,2.6,No,Fortnightly,1
2342,Outerwear,31,4.5,No,Every 3 Months,1
2343,Clothing,89,4.9,No,Fortnightly,0
2344,Clothing,49,4.4,No,Monthly,2
2345,Footwear,92,3.5,No,Bi-Weekly,0
2346,Clothing,32,3.3,No,Every 3 Months,1
2347,Outerwear,67,3.1,No,Fortnightly,2
2348,Accessories,64,4.2,No,Every 3 Months,2
2349,Footwear,84,4.9,No,Every 3 Months,0
2350,Clothing,34,3.9,No,Every 3 Months,1
2351,Footwear,26,4.2,No,Annually,1
2352,Clothing,50,4.9,No,Bi-Weekly,2
2353,Footwear,46,2.8,No,Quarterly,1
2354,Accessories,71,4.1,No,Every 3 Months,2
2355,Clothing,78,4.8,No,Monthly,0
2356,Clothing,35,4.1,No,Monthly,1
2357,Accessories,58,3.0,No,Quarterly,2
2358,Clothing,67,4.2,No,Bi-Weekly,2
2359,Clothing,93,3.8,No,Quarterly,0
2360,Accessories,81,3.3,No,Every 3 Months,0
2361,Accessories,80,4.7,No,Every 3 Months,0
2362,Accessories,64,4.3,No,Every 3 Months,2
2363,Clothing,41,2.7,No,Monthly,1
2364,Clothing,79,4.2,No,Bi-Weekly,0
2365,Accessories,60,4.2,No,Quarterly,2
2366,Footwear,91,2.5,No,Monthly,0
2367,Footwear,66,3.6,No,Fortnightly,2
2368,Clothing,85,3.4,No,Bi-Weekly,0
2369,Accessories,38,3.3,No,Every 3 Months,1
2370,Clothing,23,4.6,No,Monthly,1
2371,Footwear,71,3.9,No,Weekly,2
2372,Clothing,25,3.7,No,Annually,1
2373,Footwear,39,3.1,No,Fortnightly,1
2374,Clothing,20,4.9,No,Every 3 Months,1
2375,Accessories,73,4.7,No,Monthly,2
2376,Accessories,63,2.9,No,Quarterly,2
2377,Accessories,94,4.1,No,Weekly,0
2378,Clothing,94,4.0,No,Annually,0
2379,Accessories,71,2.7,No,Bi-Weekly,2
2380,Accessories,77,4.0,No,Monthly,0
2381,Accessories,66,2.5,No,Fortnightly,2
2382,Footwear,23,4.5,No,Annually,1
2383,Clothing,60,3.9,No,Weekly,2
2384,Accessories,72,4.9,No,Annually,2
2385,Clothing,35,3.3,No,Quarterly,1
2386,Accessories,31,3.8,No,Weekly,1
2387,Clothing,33,2.9,No,Monthly,1
2388,Accessories,95,4.0,No,Monthly,0
2389,Clothing,68,4.1,No,Annually,2
2390,Outerwear,87,3.1,No,Every 3 Months,0
2391,Clothing,64,4.6,No,Fortnightly,2
2392,Clothing,74,4.6,No,Quarterly,2
2393,Clothing,62,2.6,No,Annually,2
2394,Clothing,97,5.0,No,Every 3 Months,0
2395,Footwear,47,2.9,No,Fortnightly,2
2396,Clothing,83,3.5,No,Bi-Weekly,0
2397,Clothing,82,3.7,No,Weekly,0
2398,Accessories,26,2.9,No,Monthly,1
2399,Outerwear,81,4.3,No,Fortnightly,0
2400,Clothing,44,3.2,No,Monthly,1
2401,Accessories,88,4.2,No,Bi-Weekly,0
2402,Footwear,76,4.2,No,Bi-Weekly,0
2403,Accessories,89,3.8,No,Weekly,0
2404,Clothing,22,4.4,No,Weekly,1
2405,Clothing,33,3.1,No,Bi-Weekly,1
2406,Clothing,97,5.0,No,Quarterly,0
2407,Accessories,57,4.7,No,Weekly,2
2408,Clothing,38,3.0,No,Bi-Weekly,1
2409,Footwear,55,4.2,No,Every 3 Months,2
2410,Accessories,37,3.0,No,Every 3 Months,1
2411,Footwear,43,3.7,No,Monthly,1
2412,Clothing,96,2.7,No,Every 3 Months,0
2413,Outerwear,51,4.3,No,Bi-Weekly,2
2414,Clothing,95,2.7,No,Weekly,0
2415,Clothing,26,3.7,No,Bi-Weekly,1
2416,Outerwear,34,4.3,No,Weekly,1
2417,Footwear,83,4.0,No,Every 3 Months,0
2418,Accessories,24,3.3,No,Fortnightly,1
2419,Clothing,69,4.0,No,Every 3 Months,2
2420,Clothing,40,2.7,No,Every 3 Months,1
2421,Outerwear,87,4.2,No,Annually,0
2422,Footwear,46,4.6,No,Every 3 Months,1
2423,Accessories,82,4.8,No,Weekly,0
2424,Accessories,81,2.8,No,Every 3 Months,0
2425,Accessories,57,4.5,No,Bi-Weekly,2
2426,Footwear,49,3.0,No,Quarterly,2
2427,Outerwear,42,4.6,No,Every 3 Months,1
2428,Outerwear,26,3.3,No,Quarterly,1
2429,Clothing,38,4.4,No,Annually,1
2430,Footwear,57,4.4,No,Fortnightly,2
2431,Outerwear,100,4.3,No,Quarterly,0
2432,Clothing,73,3.4,No,Every 3 Months,2
2433,Outerwear,66,2.8,No,Monthly,2
2434,Clothing,73,3.4,No,Bi-Weekly,2
2435,Accessories,45,5.0,No,Monthly,1
2436,Footwear,27,4.5,No,Bi-Weekly,1
2437,Clothing,24,2.7,No,Quarterly,1
2438,Footwear,59,3.4,No,Weekly,2
2439,Clothing,20,3.4,No,Weekly,1
2440,Accessories,44,2.8,No,Annually,1
2441,Clothing,90,4.7,No,Annually,0
2442,Accessories,36,4.7,No,Monthly,1
2443,Clothing,95,4.7,No,Bi-Weekly,0
2444,Accessories,30,3.4,No,Bi-Weekly,1
2445,Accessories,65,3.7,No,Bi-Weekly,2
2446,Accessories,96,4.1,No,Weekly,0
2447,Clothing,65,2.9,No,Monthly,2
2448,Clothing,47,3.2,No,Fortnightly,2
2449,Accessories,25,3.0,No,Bi-Weekly,1
2450,Outerwear,56,4.1,No,Fortnightly,2
2451,Clothing,76,4.5,No,Quarterly,0
2452,Clothing,60,3.4,No,Monthly,2
2453,Clothing,67,4.1,No,Every 3 Months,2
2454,Clothing,95,4.6,No,Annually,0
2455,Accessories,72,4.6,No,Annually,2
2456,Accessories,98,3.4,No,Every 3 Months,0
2457,Clothing,83,3.3,No,Monthly,0
2458,Accessories,37,3.6,No,Quarterly,1
2459,Clothing,85,4.6,No,Weekly,0
2460,Clothing,36,4.3,No,Weekly,1
2461,Clothing,36,4.0,No,Annually,1
2462,Accessories,86,4.8,No,Weekly,0
2463,Clothing,99,4.3,No,Bi-Weekly,0
2464,Clothing,21,3.3,No,Bi-Weekly,1
2465,Outerwear,84,2.8,No,Bi-Weekly,0
2466,Footwear,63,4.4,No,Weekly,2
2467,Clothing,84,3.7,No,Annually,0
2468,Clothing,72,3.6,No,Annually,2
2469,Clothing,21,3.7,No,Weekly,1
2470,Footwear,92,5.0,No,Annually,0
2471,Clothing,72,2.7,No,Fortnightly,2
2472,Footwear,83,4.3,No,Annually,0
2473,Clothing,73,4.1,No,Annually,2
2474,Clothing,98,2.6,No,Quarterly,0
2475,Clothing,76,3.2,No,Quarterly,0
2476,Clothing,43,3.5,No,Monthly,1
2477,Accessories,60,3.7,No,Monthly,2
2478,Accessories,40,3.8,No,Weekly,1
2479,Clothing,93,4.8,No,Every 3 Months,0
2480,Clothing,98,4.2,No,Every 3 Months,0
2481,Clothing,91,2.9,No,Fortnightly,0
2482,Accessories,92,2.9,No,Weekly,0
2483,Accessories,87,4.8,No,Every 3 Months,0
2484,Clothing,96,2.9,No,Monthly,0
2485,Clothing,97,4.8,No,Every 3 Months,0
2486,Clothing,55,4.6,No,Annually,2
2487,Clothing,58,4.4,No,Fortnightly,2
2488,Footwear,21,3.0,No,Bi-Weekly,1
2489,Accessories,82,4.4,No,Monthly,0
2490,Outerwear,34,3.9,No,Quarterly,1
2491,Clothing,78,4.0,No,Every 3 Months,0
2492,Accessories,47,2.5,No,Monthly,2
2493,Accessories,96,4.1,No,Bi-Weekly,0
2494,Clothing,23,4.8,No,Every 3 Months,1
2495,Footwear,27,2.6,No,Annually,1
2496,Accessories,37,3.1,No,Every 3 Months,1
2497,Accessories,79,3.2,No,Weekly,0
2498,Accessories,40,4.2,No,Annually,1
2499,Outerwear,39,2.6,No,Fortnightly,1
2500,Clothing,73,3.1,No,Quarterly,2
2501,Accessories,84,2.9,No,Bi-Weekly,0
2502,Clothing,94,4.6,No,Bi-Weekly,0
2503,Clothing,47,4.1,No,Every 3 Months,2
2504,Footwear,77,2.5,No,Bi-Weekly,0
2505,Clothing,94,4.0,No,Bi-Weekly,0
2506,Accessories,75,3.5,No,Quarterly,0
2507,Clothing,82,4.4,No,Annually,0
2508,Footwear,36,2.9,No,Every 3 Months,1
2509,Footwear,90,3.1,No,Bi-Weekly,0
2510,Clothing,48,4.4,No,Quarterly,2
2511,Outerwear,42,4.4,No,Weekly,1
2512,Accessories,33,2.7,No,Quarterly,1
2513,Clothing,63,4.9,No,Monthly,2
2514,Accessories,53,3.5,No,Annually,2
2515,Accessories,37,4.8,No,Bi-Weekly,1
2516,Clothing,92,4.2,No,Monthly,0
2517,Clothing,73,4.6,No,Quarterly,2
2518,Clothing,38,2.9,No,Annually,1
2519,Footwear,51,4.0,No,Annually,2
2520,Outerwear,90,4.9,No,Quarterly,0
2521,Outerwear,56,3.1,No,Every 3 Months,2
2522,Accessories,33,4.4,No,Every 3 Months,1
2523,Accessories,53,2.5,No,Weekly,2
2524,Accessories,24,3.4,No,Annually,1
2525,Outerwear,59,3.7,No,Quarterly,2
2526,Clothing,72,4.2,No,Weekly,2
2527,Clothing,28,3.4,No,Bi-Weekly,1
2528,Clothing,36,3.6,No,Every 3 Months,1
2529,Accessories,47,4.7,No,Monthly,2
2530,Accessories,62,4.7,No,Monthly,2
2531,Clothing,98,3.6,No,Weekly,0
2532,Footwear,28,4.6,No,Every 3 Months,1
2533,Clothing,86,2.6,No,Weekly,0
2534,Accessories,46,3.1,No,Bi-Weekly,1
2535,Accessories,42,3.2,No,Weekly,1
2536,Outerwear,80,3.9,No,Fortnightly,0
2537,Accessories,39,4.9,No,Every 3 Months,1
2538,Outerwear,49,4.1,No,Fortnightly,2
2539,Accessories,32,4.2,No,Bi-Weekly,1
2540,Footwear,73,4.1,No,Bi-Weekly,2
2541,Accessories,42,3.9,No,Quarterly,1
2542,Accessories,58,2.7,No,Every 3 Months,2
2543,Accessories,22,3.7,No,Annually,1
2544,Accessories,56,2.7,No,Bi-Weekly,2
2545,Clothing,70,2.5,No,Quarterly,2
2546,Footwear,50,3.9,No,Annually,2
2547,Footwear,21,3.0,No,Quarterly,1
2548,Outerwear,97,3.2,No,Weekly,0
2549,Accessories,63,3.8,No,Monthly,2
2550,Outerwear,60,2.7,No,Every 3 Months,2
2551,Footwear,52,3.0,No,Fortnightly,2
2552,Footwear,32,4.1,No,Annually,1
2553,Accessories,48,3.2,No,Annually,2
2554,Accessories,25,4.5,No,Every 3 Months,1
2555,Accessories,68,4.3,No,Bi-Weekly,2
2556,Clothing,74,3.5,No,Weekly,2
2557,Clothing,88,3.1,No,Quarterly,0
2558,Clothing,23,3.9,No,Fortnightly,1
2559,Clothing,32,2.7,No,Fortnightly,1
2560,Accessories,71,4.0,No,Every 3 Months,2
2561,Footwear,62,2.7,No,Bi-Weekly,2
2562,Clothing,20,2.7,No,Quarterly,1
2563,Clothing,62,4.7,No,Fortnightly,2
2564,Accessories,81,4.5,No,Every 3 Months,0
2565,Accessories,90,3.0,No,Weekly,0
2566,Clothing,43,3.6,No,Quarterly,1
2567,Accessories,38,3.3,No,Quarterly,1
2568,Accessories,25,4.3,No,Fortnightly,1
2569,Clothing,98,4.3,No,Fortnightly,0
2570,Clothing,75,4.8,No,Bi-Weekly,0
2571,Footwear,27,4.0,No,Fortnightly,1
2572,Accessories,27,3.5,No,Fortnightly,1
2573,Clothing,42,3.9,No,Quarterly,1
2574,Clothing,90,4.4,No,Annually,0
2575,Accessories,63,4.6,No,Fortnightly,2
2576,Clothing,96,4.0,No,Annually,0
2577,Clothing,40,4.2,No,Quarterly,1
2578,Clothing,39,4.5,No,Monthly,1
2579,Accessories,48,3.9,No,Quarterly,2
2580,Clothing,20,3.7,No,Weekly,1
2581,Clothing,29,3.6,No,Quarterly,1
2582,Clothing,81,4.7,No,Monthly,0
2583,Clothing,98,3.6,No,Every 3 Months,0
2584,Clothing,93,2.5,No,Weekly,0
2585,Clothing,30,2.9,No,Bi-Weekly,1
2586,Accessories,37,4.4,No,Weekly,1
2587,Outerwear,28,4.6,No,Every 3 Months,1
2588,Accessories,29,3.7,No,Every 3 Months,1
2589,Accessories,49,3.2,No,Bi-Weekly,2
2590,Clothing,53,4.9,No,Annually,2
2591,Accessories,66,5.0,No,Annually,2
2592,Outerwear,61,3.3,No,Quarterly,2
2593,Clothing,23,4.4,No,Quarterly,1
2594,Clothing,36,4.7,No,Every 3 Months,1
2595,Clothing,81,3.6,No,Every 3 Months,0
2596,Clothing,56,3.2,No,Bi-Weekly,2
2597,Clothing,78,3.0,No,Monthly,0
2598,Accessories,25,4.4,No,Bi-Weekly,1
2599,Accessories,86,3.3,No,Annually,0
2600,Accessories,99,3.4,No,Monthly,0
2601,Accessories,83,3.9,No,Bi-Weekly,0
2602,Clothing,33,2.9,No,Monthly,1
2603,Outerwear,44,2.9,No,Quarterly,1
2604,Clothing,58,2.7,No,Annually,2
2605,Clothing,54,3.4,No,Weekly,2
2606,Clothing,93,3.7,No,Fortnightly,0
2607,Footwear,98,4.7,No,Bi-Weekly,0
2608,Footwear,36,3.1,No,Every 3 Months,1
2609,Outerwear,68,4.2,No,Fortnightly,2
2610,Accessories,95,3.0,No,Bi-Weekly,0
2611,Clothing,93,3.1,No,Quarterly,0
2612,Outerwear,99,4.2,No,Fortnightly,0
2613,Accessories,22,3.8,No,Quarterly,1
2614,Accessories,88,2.9,No,Monthly,0
2615,Outerwear,65,4.2,No,Fortnightly,2
2616,Clothing,62,3.1,No,Quarterly,2
2617,Footwear,55,3.6,No,Annually,2
2618,Clothing,97,4.8,No,Annually,0
2619,Accessories,77,4.1,No,Monthly,0
2620,Clothing,40,3.9,No,Weekly,1
2621,Clothing,23,3.0,No,Annually,1
2622,Footwear,46,3.0,No,Annually,1
2623,Accessories,75,4.9,No,Annually,0
2624,Footwear,76,4.8,No,Annually,0
2625,Clothing,59,3.3,No,Annually,2
2626,Clothing,51,2.7,No,Weekly,2
2627,Outerwear,46,4.2,No,Every 3 Months,1
2628,Clothing,26,3.6,No,Quarterly,1
2629,Clothing,51,3.8,No,Bi-Weekly,2
2630,Accessories,44,3.8,No,Annually,1
2631,Clothing,82,4.2,No,Quarterly,0
2632,Clothing,44,2.7,No,Weekly,1
2633,Accessories,27,5.0,No,Annually,1
2634,Accessories,90,4.7,No,Fortnightly,0
2635,Footwear,58,3.2,No,Every 3 Months,2
2636,Clothing,80,2.9,No,Fortnightly,0
2637,Outerwear,40,4.2,No,Annually,1
2638,Clothing,23,3.7,No,Annually,1
2639,Clothing,34,4.2,No,Annually,1
2640,Clothing,35,2.6,No,Quarterly,1
2641,Clothing,75,4.0,No,Bi-Weekly,0
2642,Accessories,60,2.7,No,Every 3 Months,2
2643,Accessories,87,4.0,No,Annually,0
2644,Accessories,41,2.9,No,Monthly,1
2645,Clothing,83,3.3,No,Every 3 Months,0
2646,Accessories,81,4.0,No,Bi-Weekly,0
2647,Clothing,56,3.9,No,Every 3 Months,2
2648,Footwear,58,3.3,No,Annually,2
2649,Clothing,84,3.9,No,Bi-Weekly,0
2650,Accessories,21,3.9,No,Fortnightly,1
2651,Clothing,35,4.2,No,Every 3 Months,1
2652,Footwear,43,4.6,No,Quarterly,1
2653,Clothing,20,3.3,No,Monthly,1
2654,Clothing,36,4.8,No,Every 3 Months,1
2655,Outerwear,70,4.1,No,Annually,2
2656,Accessories,83,3.4,No,Fortnightly,0
2657,Clothing,76,3.6,No,Fortnightly,0
2658,Clothing,81,2.7,No,Fortnightly,0
2659,Accessories,47,3.2,No,Monthly,2
2660,Footwear,35,4.4,No,Fortnightly,1
2661,Clothing,85,4.9,No,Annually,0
2662,Footwear,96,4.8,No,Annually,0
2663,Clothing,98,2.8,No,Fortnightly,0
2664,Footwear,52,2.9,No,Annually,2
2665,Accessories,84,3.2,No,Weekly,0
2666,Clothing,71,3.5,No,Weekly,2
2667,Footwear,95,4.1,No,Fortnightly,0
2668,Footwear,47,4.1,No,Fortnightly,2
2669,Outerwear,75,4.8,No,Quarterly,0
2670,Accessories,28,2.8,No,Weekly,1
2671,Accessories,44,4.7,No,Bi-Weekly,1
2672,Footwear,64,4.8,No,Every 3 Months,2
2673,Footwear,28,2.9,No,Annually,1
2674,Clothing,21,2.6,No,Monthly,1
2675,Accessories,41,3.3,No,Every 3 Months,1
2676,Clothing,38,3.4,No,Bi-Weekly,1
2677,Accessories,77,3.6,No,Fortnightly,0
2678,Clothing,43,3.8,No,Every 3 Months,1
2679,Accessories,91,3.4,No,Bi-Weekly,0
2680,Clothing,68,3.8,No,Quarterly,2
2681,Clothing,37,3.3,No,Annually,1
2682,Footwear,23,4.8,No,Monthly,1
2683,Footwear,65,3.9,No,Every 3 Months,2
2684,Accessories,30,4.2,No,Fortnightly,1
2685,Clothing,45,4.7,No,Bi-Weekly,1
2686,Footwear,25,2.7,No,Quarterly,1
2687,Clothing,72,3.8,No,Fortnightly,2
2688,Clothing,75,3.6,No,Bi-Weekly,0
2689,Accessories,63,2.9,No,Every 3 Months,2
2690,Clothing,35,3.9,No,Quarterly,1
2691,Accessories,32,4.7,No,Weekly,1
2692,Clothing,25,3.3,No,Monthly,1
2693,Footwear,90,4.2,No,Every 3 Months,0
2694,Footwear,70,2.6,No,Quarterly,2
2695,Accessories,27,4.9,No,Every 3 Months,1
2696,Accessories,92,3.6,No,Bi-Weekly,0
2697,Outerwear,20,4.7,No,Monthly,1
2698,Outerwear,52,3.2,No,Quarterly,2
2699,Clothing,57,3.6,No,Quarterly,2
2700,Footwear,96,3.6,No,Annually,0
2701,Clothing,68,3.2,No,Weekly,2
2702,Clothing,30,2.8,No,Fortnightly,1
2703,Footwear,37,4.0,No,Fortnightly,1
2704,Accessories,42,4.4,No,Weekly,1
2705,Clothing,54,3.4,No,Weekly,2
2706,Outerwear,81,5.0,No,Bi-Weekly,0
2707,Footwear,40,3.1,No,Quarterly,1
2708,Accessories,88,4.2,No,Weekly,0
2709,Clothing,94,3.3,No,Weekly,0
2710,Clothing,54,2.9,No,Bi-Weekly,2
2711,Outerwear,51,4.7,No,Fortnightly,2
2712,Accessories,22,4.0,No,Monthly,1
2713,Outerwear,95,4.6,No,Quarterly,0
2714,Outerwear,57,3.8,No,Annually,2
2715,Clothing,45,3.6,No,Bi-Weekly,1
2716,Footwear,92,4.1,No,Fortnightly,0
2717,Footwear,40,2.7,No,Weekly,1
2718,Accessories,62,4.3,No,Every 3 Months,2
2719,Clothing,90,4.9,No,Bi-Weekly,0
2720,Clothing,82,4.2,No,Monthly,0
2721,Accessories,52,2.8,No,Quarterly,2
2722,Footwear,70,4.9,No,Fortnightly,2
2723,Accessories,83,2.8,No,Fortnightly,0
2724,Footwear,49,2.9,No,Every 3 Months,2
2725,Footwear,91,2.5,No,Fortnightly,0
2726,Accessories,99,2.7,No,Annually,0
2727,Accessories,92,3.3,No,Bi-Weekly,0
2728,Clothing,87,3.7,No,Fortnightly,0
2729,Clothing,28,4.0,No,Weekly,1
2730,Accessories,71,4.1,No,Monthly,2
2731,Accessories,32,4.1,No,Annually,1
2732,Accessories,33,2.5,No,Quarterly,1
2733,Clothing,75,4.2,No,Every 3 Months,0
2734,Accessories,83,4.7,No,Annually,0
2735,Clothing,93,2.7,No,Bi-Weekly,0
2736,Clothing,29,3.0,No,Bi-Weekly,1
2737,Clothing,25,4.8,No,Annually,1
2738,Accessories,76,4.4,No,Every 3 Months,0
2739,Footwear,81,4.3,No,Every 3 Months,0
2740,Clothing,80,2.5,No,Every 3 Months,0
2741,Accessories,70,4.9,No,Fortnightly,2
2742,Clothing,81,4.9,No,Monthly,0
2743,Footwear,86,3.9,No,Annually,0
2744,Accessories,94,4.1,No,Quarterly,0
2745,Clothing,66,3.3,No,Monthly,2
2746,Footwear,98,4.1,No,Bi-Weekly,0
2747,Clothing,25,3.7,No,Every 3 Months,1
2748,Clothing,62,3.1,No,Every 3 Months,2
2749,Outerwear,98,3.0,No,Annually,0
2750,Outerwear,53,3.4,No,Annually,2
2751,Footwear,66,2.7,No,Every 3 Months,2
2752,Clothing,52,3.1,No,Monthly,2
2753,Clothing,64,4.0,No,Bi-Weekly,2
2754,Accessories,59,3.6,No,Quarterly,2
2755,Accessories,61,3.6,No,Bi-Weekly,2
2756,Accessories,97,3.3,No,Annually,0
2757,Accessories,23,4.1,No,Monthly,1
2758,Accessories,98,4.3,No,Monthly,0
2759,Clothing,98,3.2,No,Bi-Weekly,0
2760,Footwear,59,3.9,No,Every 3 Months,2
2761,Clothing,82,5.0,No,Bi-Weekly,0
2762,Footwear,82,3.4,No,Every 3 Months,0
